Id,Name,Duration,CalcPrio,LastRunPrevious,LastResults,Verdict,Cycle,CommitMessage,LastFiles,Project,DataSource,ImageTag,CommitSHA,TestType
5345,org.traccar.test.PerformanceTest227#testPerformanceCase,7.640s,0,2023-08-26 14:41,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File227.java', 'src/test/java/traccar/test/PerformanceTest227.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5346,org.traccar.test.PerformanceTest234#testPerformanceCase,14.950s,0,2023-08-26 14:41,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File234.java', 'src/test/java/traccar/test/PerformanceTest234.java', 'src/main/java/traccar/util/Helper234.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5347,org.traccar.test.PerformanceTest241#testPerformanceCase,7.920s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File241.java', 'src/test/java/traccar/test/PerformanceTest241.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5348,org.traccar.test.PerformanceTest248#testPerformanceCase,15.650s,0,2023-08-26 14:41,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File248.java', 'src/test/java/traccar/test/PerformanceTest248.java', 'src/main/java/traccar/util/Helper248.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5349,org.traccar.test.PerformanceTest255#testPerformanceCase,8.200s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File255.java', 'src/test/java/traccar/test/PerformanceTest255.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5350,org.traccar.test.PerformanceTest262#testPerformanceCase,8.340s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File262.java', 'src/test/java/traccar/test/PerformanceTest262.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5351,org.traccar.test.PerformanceTest269#testPerformanceCase,8.480s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File269.java', 'src/test/java/traccar/test/PerformanceTest269.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5352,org.traccar.test.PerformanceTest276#testPerformanceCase,17.050s,0,2023-08-26 14:41,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File276.java', 'src/test/java/traccar/test/PerformanceTest276.java', 'src/main/java/traccar/util/Helper276.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5353,org.traccar.test.PerformanceTest283#testPerformanceCase,17.400s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File283.java', 'src/test/java/traccar/test/PerformanceTest283.java', 'src/main/java/traccar/util/Helper283.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5354,org.traccar.test.PerformanceTest290#testPerformanceCase,8.900s,0,2023-08-26 14:41,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File290.java', 'src/test/java/traccar/test/PerformanceTest290.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5355,org.traccar.test.PerformanceTest297#testPerformanceCase,18.100s,0,2023-08-26 14:41,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File297.java', 'src/test/java/traccar/test/PerformanceTest297.java', 'src/main/java/traccar/util/Helper297.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5356,org.traccar.test.PerformanceTest304#testPerformanceCase,9.180s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File304.java', 'src/test/java/traccar/test/PerformanceTest304.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5357,org.traccar.test.PerformanceTest311#testPerformanceCase,9.320s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File311.java', 'src/test/java/traccar/test/PerformanceTest311.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5358,org.traccar.test.PerformanceTest318#testPerformanceCase,19.150s,0,2023-08-26 14:41,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File318.java', 'src/test/java/traccar/test/PerformanceTest318.java', 'src/main/java/traccar/util/Helper318.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5359,org.traccar.test.PerformanceTest325#testPerformanceCase,9.600s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File325.java', 'src/test/java/traccar/test/PerformanceTest325.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5360,org.traccar.test.PerformanceTest332#testPerformanceCase,9.740s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File332.java', 'src/test/java/traccar/test/PerformanceTest332.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5361,org.traccar.test.PerformanceTest339#testPerformanceCase,20.200s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File339.java', 'src/test/java/traccar/test/PerformanceTest339.java', 'src/main/java/traccar/util/Helper339.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5362,org.traccar.test.PerformanceTest346#testPerformanceCase,10.020s,0,2023-08-26 14:41,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File346.java', 'src/test/java/traccar/test/PerformanceTest346.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5363,org.traccar.test.PerformanceTest353#testPerformanceCase,10.160s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File353.java', 'src/test/java/traccar/test/PerformanceTest353.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5364,org.traccar.test.PerformanceTest360#testPerformanceCase,21.250s,0,2023-08-26 14:41,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File360.java', 'src/test/java/traccar/test/PerformanceTest360.java', 'src/main/java/traccar/util/Helper360.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5365,org.traccar.test.PerformanceTest367#testPerformanceCase,21.600s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File367.java', 'src/test/java/traccar/test/PerformanceTest367.java', 'src/main/java/traccar/util/Helper367.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5366,org.traccar.test.PerformanceTest374#testPerformanceCase,10.580s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File374.java', 'src/test/java/traccar/test/PerformanceTest374.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5367,org.traccar.test.PerformanceTest381#testPerformanceCase,22.300s,0,2023-08-26 14:41,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File381.java', 'src/test/java/traccar/test/PerformanceTest381.java', 'src/main/java/traccar/util/Helper381.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5368,org.traccar.test.PerformanceTest388#testPerformanceCase,10.860s,0,2023-08-26 14:41,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File388.java', 'src/test/java/traccar/test/PerformanceTest388.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5369,org.traccar.test.PerformanceTest395#testPerformanceCase,11.000s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File395.java', 'src/test/java/traccar/test/PerformanceTest395.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5370,org.traccar.test.PerformanceTest402#testPerformanceCase,11.140s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File402.java', 'src/test/java/traccar/test/PerformanceTest402.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5371,org.traccar.test.PerformanceTest409#testPerformanceCase,11.280s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File409.java', 'src/test/java/traccar/test/PerformanceTest409.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5372,org.traccar.test.PerformanceTest416#testPerformanceCase,11.420s,0,2023-08-26 14:41,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File416.java', 'src/test/java/traccar/test/PerformanceTest416.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5373,org.traccar.test.PerformanceTest423#testPerformanceCase,11.560s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File423.java', 'src/test/java/traccar/test/PerformanceTest423.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5374,org.traccar.test.PerformanceTest430#testPerformanceCase,11.700s,0,2023-08-26 14:41,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File430.java', 'src/test/java/traccar/test/PerformanceTest430.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5375,org.traccar.test.PerformanceTest437#testPerformanceCase,11.840s,0,2023-08-26 14:41,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File437.java', 'src/test/java/traccar/test/PerformanceTest437.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5376,org.traccar.test.PerformanceTest444#testPerformanceCase,11.980s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File444.java', 'src/test/java/traccar/test/PerformanceTest444.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5377,org.traccar.test.PerformanceTest451#testPerformanceCase,25.800s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File451.java', 'src/test/java/traccar/test/PerformanceTest451.java', 'src/main/java/traccar/util/Helper451.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5378,org.traccar.test.PerformanceTest458#testPerformanceCase,12.260s,0,2023-08-26 14:41,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File458.java', 'src/test/java/traccar/test/PerformanceTest458.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5379,org.traccar.test.PerformanceTest465#testPerformanceCase,12.400s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File465.java', 'src/test/java/traccar/test/PerformanceTest465.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5380,org.traccar.test.PerformanceTest472#testPerformanceCase,26.850s,0,2023-08-26 14:41,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File472.java', 'src/test/java/traccar/test/PerformanceTest472.java', 'src/main/java/traccar/util/Helper472.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5381,org.traccar.test.PerformanceTest479#testPerformanceCase,12.680s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File479.java', 'src/test/java/traccar/test/PerformanceTest479.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5382,org.traccar.test.PerformanceTest486#testPerformanceCase,27.550s,0,2023-08-26 14:41,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File486.java', 'src/test/java/traccar/test/PerformanceTest486.java', 'src/main/java/traccar/util/Helper486.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5383,org.traccar.test.PerformanceTest493#testPerformanceCase,12.960s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File493.java', 'src/test/java/traccar/test/PerformanceTest493.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Performance
5384,org.traccar.test.RegressionTest004#testRegressionCase,0.180s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File4.java', 'src/test/java/traccar/test/RegressionTest004.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5385,org.traccar.test.RegressionTest011#testRegressionCase,0.320s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File11.java', 'src/test/java/traccar/test/RegressionTest011.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5386,org.traccar.test.RegressionTest018#testRegressionCase,0.460s,0,2023-08-26 14:41,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File18.java', 'src/test/java/traccar/test/RegressionTest018.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5387,org.traccar.test.RegressionTest025#testRegressionCase,0.600s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File25.java', 'src/test/java/traccar/test/RegressionTest025.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5388,org.traccar.test.RegressionTest032#testRegressionCase,0.740s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File32.java', 'src/test/java/traccar/test/RegressionTest032.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5389,org.traccar.test.RegressionTest039#testRegressionCase,0.880s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File39.java', 'src/test/java/traccar/test/RegressionTest039.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5390,org.traccar.test.RegressionTest046#testRegressionCase,1.020s,0,2023-08-26 14:41,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File46.java', 'src/test/java/traccar/test/RegressionTest046.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5391,org.traccar.test.RegressionTest053#testRegressionCase,2.900s,0,2023-08-26 14:41,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File53.java', 'src/test/java/traccar/test/RegressionTest053.java', 'src/main/java/traccar/util/Helper53.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5392,org.traccar.test.RegressionTest060#testRegressionCase,1.300s,0,2023-08-26 14:41,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File60.java', 'src/test/java/traccar/test/RegressionTest060.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5393,org.traccar.test.RegressionTest067#testRegressionCase,3.600s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File67.java', 'src/test/java/traccar/test/RegressionTest067.java', 'src/main/java/traccar/util/Helper67.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5394,org.traccar.test.RegressionTest074#testRegressionCase,1.580s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File74.java', 'src/test/java/traccar/test/RegressionTest074.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5395,org.traccar.test.RegressionTest081#testRegressionCase,1.720s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File81.java', 'src/test/java/traccar/test/RegressionTest081.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5396,org.traccar.test.RegressionTest088#testRegressionCase,1.860s,0,2023-08-26 14:41,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File88.java', 'src/test/java/traccar/test/RegressionTest088.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5397,org.traccar.test.RegressionTest095#testRegressionCase,2.000s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File95.java', 'src/test/java/traccar/test/RegressionTest095.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5398,org.traccar.test.RegressionTest102#testRegressionCase,2.140s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File102.java', 'src/test/java/traccar/test/RegressionTest102.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5399,org.traccar.test.RegressionTest109#testRegressionCase,2.280s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File109.java', 'src/test/java/traccar/test/RegressionTest109.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5400,org.traccar.test.RegressionTest116#testRegressionCase,6.050s,0,2023-08-26 14:41,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File116.java', 'src/test/java/traccar/test/RegressionTest116.java', 'src/main/java/traccar/util/Helper116.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5401,org.traccar.test.RegressionTest123#testRegressionCase,2.560s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File123.java', 'src/test/java/traccar/test/RegressionTest123.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5402,org.traccar.test.RegressionTest130#testRegressionCase,2.700s,0,2023-08-26 14:41,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File130.java', 'src/test/java/traccar/test/RegressionTest130.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5403,org.traccar.test.RegressionTest137#testRegressionCase,2.840s,0,2023-08-26 14:41,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File137.java', 'src/test/java/traccar/test/RegressionTest137.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5404,org.traccar.test.RegressionTest144#testRegressionCase,2.980s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File144.java', 'src/test/java/traccar/test/RegressionTest144.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5405,org.traccar.test.RegressionTest151#testRegressionCase,3.120s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File151.java', 'src/test/java/traccar/test/RegressionTest151.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5406,org.traccar.test.RegressionTest158#testRegressionCase,3.260s,0,2023-08-26 14:41,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File158.java', 'src/test/java/traccar/test/RegressionTest158.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5407,org.traccar.test.RegressionTest165#testRegressionCase,3.400s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File165.java', 'src/test/java/traccar/test/RegressionTest165.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5408,org.traccar.test.RegressionTest172#testRegressionCase,3.540s,0,2023-08-26 14:41,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File172.java', 'src/test/java/traccar/test/RegressionTest172.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5409,org.traccar.test.RegressionTest179#testRegressionCase,3.680s,0,2023-08-26 14:41,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File179.java', 'src/test/java/traccar/test/RegressionTest179.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
5410,org.traccar.test.RegressionTest186#testRegressionCase,3.820s,0,2023-08-26 14:41,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,60,Decode Starcom Helios attributes,"['src/main/java/traccar/core/File186.java', 'src/test/java/traccar/test/RegressionTest186.java']",traccar/traccar,BugSwarm_HighFailure,traccar-traccar-16237457901,eb2021058ae754cf75ce2c303581de98e9f0f53f,Regression
