candidate,path,bytes,sha256_16,source_scratch_dir
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_2.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_3.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_4.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_5.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_6.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_7.log,1721,abd029171bdc6793,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_8.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear-v1-balancer_9.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_1.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_10.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_2.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_3.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_4.log,1709,1265e8aa06f66492,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_5.log,1709,a47ccaea0f986733,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_6.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_7.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_8.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-bug_tcp-clear_9.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-fix_tcp-clear-v1-balancer_1.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-fix_tcp-clear-v1-balancer_2.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-fix_tcp-clear-v1-balancer_3.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-fix_tcp-clear-v1-balancer_4.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
grpc1859,timing/probe_grpc1859-fix_tcp-clear-v1-balancer_5.log,5,c26de83abdc9496c,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/1612f66e-6977-438c-b426-6ec1a9ffd343/scratchpad/t5
etcd5509,recipe/bug.Dockerfile,868,96ad788210ef6737,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/e703bac7-2d06-4dca-b0db-2fd37a0e7cde/scratchpad/task5_etcd5509/gobench/gobench/goreal/blocking/etcd/5509
etcd5509,recipe/fix.Dockerfile,1178,ff483f28842740fb,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/e703bac7-2d06-4dca-b0db-2fd37a0e7cde/scratchpad/task5_etcd5509/gobench/gobench/goreal/blocking/etcd/5509
etcd5509,recipe/bug_patch.diff,841,88e4593cebe108dc,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/e703bac7-2d06-4dca-b0db-2fd37a0e7cde/scratchpad/task5_etcd5509/gobench/gobench/goreal/blocking/etcd/5509
etcd5509,recipe/bug_patch.diff.orig_crlf,874,27cf72bfa76eeffa,C:/Users/Mega-PC/AppData/Local/Temp/claude/C--Users-Mega-PC-DeepOrder-Change-Aware-Test-Case-Prioritization-from-Commits-and-File-Diffs/e703bac7-2d06-4dca-b0db-2fd37a0e7cde/scratchpad/task5_etcd5509/gobench/gobench/goreal/blocking/etcd/5509
